Year,Province,Attribute,Commodity,Value,Unit,Level
2013,Quảng Trị,Sản lượng,Lúa mùa,2200.0,tấn,Province
2013,Thừa Thiên Huế,Sản lượng,Lúa mùa,1100.0,tấn,Province
2013,Đà Nẵng,Sản lượng,Lúa mùa,13400.0,tấn,Province
2013,Quảng Nam,Sản lượng,Lúa mùa,202100.0,tấn,Province
2013,Quảng Ngãi,Sản lượng,Lúa mùa,4600.0,tấn,Province
2013,Bình Định,Sản lượng,Lúa mùa,86000.0,tấn,Province
2013,Phú Yên,Sản lượng,Lúa mùa,19600.0,tấn,Province
2013,Khánh Hòa,Sản lượng,Lúa mùa,27400.0,tấn,Province
2013,Ninh Thuận,Sản lượng,Lúa mùa,75900.0,tấn,Province
2013,Bình Thuận,Sản lượng,Lúa mùa,213100.0,tấn,Province
2013,Tây Nguyên,Sản lượng,Lúa mùa,671100.0,tấn,Regional
2013,Kon Tum,Sản lượng,Lúa mùa,52100.0,tấn,Province
2013,Gia Lai,Sản lượng,Lúa mùa,192000.0,tấn,Province
2013,Đắk Lắk,Sản lượng,Lúa mùa,311500.0,tấn,Province
2013,Đắk Nông,Sản lượng,Lúa mùa,41800.0,tấn,Province
2013,Lâm Đồng,Sản lượng,Lúa mùa,73700.0,tấn,Province
2013,Đông Nam Bộ,Sản lượng,Lúa mùa,504400.0,tấn,Regional
2013,Bình Phước,Sản lượng,Lúa mùa,33400.0,tấn,Province
2013,Tây Ninh,Sản lượng,Lúa mùa,248900.0,tấn,Province
2013,Bình Dương,Sản lượng,Lúa mùa,17000.0,tấn,Province
2013,Đồng Nai,Sản lượng,Lúa mùa,130199.99999999999,tấn,Province
2013,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,40100.0,tấn,Province
2013,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,34800.0,tấn,Province
2013,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,1903700.0,tấn,Regional
2013,Long An,Sản lượng,Lúa mùa,30800.0,tấn,Province
2013,Bến Tre,Sản lượng,Lúa mùa,147400.0,tấn,Province
2013,Trà Vinh,Sản lượng,Lúa mùa,467700.0,tấn,Province
2013,An Giang,Sản lượng,Lúa mùa,27400.0,tấn,Province
2013,Kiên Giang,Sản lượng,Lúa mùa,282600.0,tấn,Province
2013,Sóc Trăng,Sản lượng,Lúa mùa,158600.0,tấn,Province
2013,Bạc Liêu,Sản lượng,Lúa mùa,383700.0,tấn,Province
2013,Cà Mau,Sản lượng,Lúa mùa,405500.0,tấn,Province
2014,Cả Nước,Sản lượng,Lúa mùa,9644900.0,tấn,National
2014,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,3108300.0,tấn,Regional
2014,Hà Nội,Sản lượng,Lúa mùa,554800.0,tấn,Province
2014,Vĩnh Phúc,Sản lượng,Lúa mùa,145200.0,tấn,Province
2014,Bắc Ninh,Sản lượng,Lúa mùa,210500.0,tấn,Province
2014,Quảng Ninh,Sản lượng,Lúa mùa,118000.0,tấn,Province
2014,Hải Dương,Sản lượng,Lúa mùa,342100.0,tấn,Province
2014,Hải Phòng,Sản lượng,Lúa mùa,225400.0,tấn,Province
2014,Hưng Yên,Sản lượng,Lúa mùa,226700.0,tấn,Province
2014,Thái Bình,Sản lượng,Lúa mùa,484400.0,tấn,Province
2014,Hà Nam,Sản lượng,Lúa mùa,181700.0,tấn,Province
2014,Nam Định,Sản lượng,Lúa mùa,410200.0,tấn,Province
2014,Ninh Bình,Sản lượng,Lúa mùa,209300.0,tấn,Province
2014,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1938400.0,tấn,Regional
2014,Hà Giang,Sản lượng,Lúa mùa,154800.0,tấn,Province
2014,Cao Bằng,Sản lượng,Lúa mùa,110100.0,tấn,Province
2014,Bắc Kạn,Sản lượng,Lúa mùa,67700.0,tấn,Province
2014,Tuyên Quang,Sản lượng,Lúa mùa,146000.0,tấn,Province
2014,Lào Cai,Sản lượng,Lúa mùa,93600.0,tấn,Province
2014,Yên Bái,Sản lượng,Lúa mùa,101400.0,tấn,Province
2014,Thái Nguyên,Sản lượng,Lúa mùa,206500.0,tấn,Province
2014,Lạng Sơn,Sản lượng,Lúa mùa,129600.0,tấn,Province
2014,Bắc Giang,Sản lượng,Lúa mùa,314500.0,tấn,Province
2014,Phú Thọ,Sản lượng,Lúa mùa,162900.0,tấn,Province
2014,Điện Biên,Sản lượng,Lúa mùa,119300.0,tấn,Province
2014,Lai Châu,Sản lượng,Lúa mùa,93800.0,tấn,Province
2014,Sơn La,Sản lượng,Lúa mùa,114800.0,tấn,Province
2014,Hòa Bình,Sản lượng,Lúa mùa,123400.0,tấn,Province
2014,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1517800.0,tấn,Regional
2014,Thanh Hóa,Sản lượng,Lúa mùa,716400.0,tấn,Province
2014,Nghệ An,Sản lượng,Lúa mùa,135300.0,tấn,Province
2014,Hà Tĩnh,Sản lượng,Lúa mùa,4200.0,tấn,Province
2014,Quảng Bình,Sản lượng,Lúa mùa,800.0,tấn,Province
2014,Quảng Trị,Sản lượng,Lúa mùa,2100.0,tấn,Province
2014,Thừa Thiên Huế,Sản lượng,Lúa mùa,1000.0,tấn,Province
2014,Đà Nẵng,Sản lượng,Lúa mùa,15000.0,tấn,Province
2014,Quảng Nam,Sản lượng,Lúa mùa,219200.0,tấn,Province
2014,Quảng Ngãi,Sản lượng,Lúa mùa,5900.0,tấn,Province
2014,Bình Định,Sản lượng,Lúa mùa,75000.0,tấn,Province
2014,Phú Yên,Sản lượng,Lúa mùa,18600.0,tấn,Province
2014,Khánh Hòa,Sản lượng,Lúa mùa,30800.0,tấn,Province
2014,Ninh Thuận,Sản lượng,Lúa mùa,75200.0,tấn,Province
2014,Bình Thuận,Sản lượng,Lúa mùa,218300.0,tấn,Province
2014,Tây Nguyên,Sản lượng,Lúa mùa,690500.0,tấn,Regional
2014,Kon Tum,Sản lượng,Lúa mùa,52600.0,tấn,Province
2014,Gia Lai,Sản lượng,Lúa mùa,197900.0,tấn,Province
2014,Đắk Lắk,Sản lượng,Lúa mùa,321600.0,tấn,Province
2014,Đắk Nông,Sản lượng,Lúa mùa,44900.0,tấn,Province
2014,Lâm Đồng,Sản lượng,Lúa mùa,73500.0,tấn,Province
2014,Đông Nam Bộ,Sản lượng,Lúa mùa,509100.0,tấn,Regional
2014,Bình Phước,Sản lượng,Lúa mùa,31600.0,tấn,Province
2014,Tây Ninh,Sản lượng,Lúa mùa,252300.0,tấn,Province
2014,Bình Dương,Sản lượng,Lúa mùa,14900.0,tấn,Province
2014,Đồng Nai,Sản lượng,Lúa mùa,132100.0,tấn,Province
2014,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,43400.0,tấn,Province
2014,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,34800.0,tấn,Province
2014,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,1880800.0,tấn,Regional
2014,Long An,Sản lượng,Lúa mùa,32200.000000000004,tấn,Province
2014,Bến Tre,Sản lượng,Lúa mùa,131400.0,tấn,Province
2014,Trà Vinh,Sản lượng,Lúa mùa,473700.0,tấn,Province
2014,An Giang,Sản lượng,Lúa mùa,24300.0,tấn,Province
2014,Kiên Giang,Sản lượng,Lúa mùa,280300.0,tấn,Province
2014,Sóc Trăng,Sản lượng,Lúa mùa,153200.0,tấn,Province
2014,Bạc Liêu,Sản lượng,Lúa mùa,392200.0,tấn,Province
2014,Cà Mau,Sản lượng,Lúa mùa,393500.0,tấn,Province
2015,Cả Nước,Sản lượng,Lúa mùa,8658000.0,tấn,National
2015,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,3093500.0,tấn,Regional
2015,Hà Nội,Sản lượng,Lúa mùa,552800.0,tấn,Province
2015,Vĩnh Phúc,Sản lượng,Lúa mùa,142300.0,tấn,Province
2015,Bắc Ninh,Sản lượng,Lúa mùa,207400.0,tấn,Province
2015,Quảng Ninh,Sản lượng,Lúa mùa,118600.0,tấn,Province
2015,Hải Dương,Sản lượng,Lúa mùa,341200.0,tấn,Province
2015,Hải Phòng,Sản lượng,Lúa mùa,223600.0,tấn,Province
2015,Hưng Yên,Sản lượng,Lúa mùa,224800.0,tấn,Province
2015,Thái Bình,Sản lượng,Lúa mùa,488500.0,tấn,Province
2015,Hà Nam,Sản lượng,Lúa mùa,185600.0,tấn,Province
2015,Nam Định,Sản lượng,Lúa mùa,408400.0,tấn,Province
2015,Ninh Bình,Sản lượng,Lúa mùa,200300.0,tấn,Province
2015,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1914000.0,tấn,Regional
2015,Hà Giang,Sản lượng,Lúa mùa,150000.0,tấn,Province
2015,Cao Bằng,Sản lượng,Lúa mùa,112500.0,tấn,Province
2015,Bắc Kạn,Sản lượng,Lúa mùa,67400.0,tấn,Province
2015,Tuyên Quang,Sản lượng,Lúa mùa,145700.0,tấn,Province
2015,Lào Cai,Sản lượng,Lúa mùa,93700.0,tấn,Province
2015,Yên Bái,Sản lượng,Lúa mùa,102300.0,tấn,Province
2015,Thái Nguyên,Sản lượng,Lúa mùa,214000.0,tấn,Province
2015,Lạng Sơn,Sản lượng,Lúa mùa,130800.00000000001,tấn,Province
2015,Bắc Giang,Sản lượng,Lúa mùa,301800.0,tấn,Province
2015,Phú Thọ,Sản lượng,Lúa mùa,157900.0,tấn,Province
2015,Điện Biên,Sản lượng,Lúa mùa,121200.0,tấn,Province
2015,Lai Châu,Sản lượng,Lúa mùa,97800.0,tấn,Province
2015,Sơn La,Sản lượng,Lúa mùa,113200.0,tấn,Province
2015,Hòa Bình,Sản lượng,Lúa mùa,105700.0,tấn,Province
2015,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1473700.0,tấn,Regional
2015,Thanh Hóa,Sản lượng,Lúa mùa,690200.0,tấn,Province
2015,Nghệ An,Sản lượng,Lúa mùa,134100.0,tấn,Province
2015,Hà Tĩnh,Sản lượng,Lúa mùa,4700.0,tấn,Province
2015,Quảng Bình,Sản lượng,Lúa mùa,800.0,tấn,Province
2015,Quảng Trị,Sản lượng,Lúa mùa,1900.0,tấn,Province
2015,Thừa Thiên Huế,Sản lượng,Lúa mùa,1000.0,tấn,Province
2015,Đà Nẵng,Sản lượng,Lúa mùa,14500.0,tấn,Province
2015,Quảng Nam,Sản lượng,Lúa mùa,220800.0,tấn,Province
2015,Quảng Ngãi,Sản lượng,Lúa mùa,7500.0,tấn,Province
2015,Bình Định,Sản lượng,Lúa mùa,67900.0,tấn,Province
2015,Phú Yên,Sản lượng,Lúa mùa,19700.0,tấn,Province
2015,Khánh Hòa,Sản lượng,Lúa mùa,22200.0,tấn,Province
2015,Ninh Thuận,Sản lượng,Lúa mùa,65200.0,tấn,Province
2015,Bình Thuận,Sản lượng,Lúa mùa,223200.0,tấn,Province
2015,Tây Nguyên,Sản lượng,Lúa mùa,695900.0,tấn,Regional
2015,Kon Tum,Sản lượng,Lúa mùa,55800.0,tấn,Province
2015,Gia Lai,Sản lượng,Lúa mùa,199700.0,tấn,Province
2015,Đắk Lắk,Sản lượng,Lúa mùa,325600.0,tấn,Province
2015,Đắk Nông,Sản lượng,Lúa mùa,44200.0,tấn,Province
2015,Lâm Đồng,Sản lượng,Lúa mùa,70600.0,tấn,Province
2015,Đông Nam Bộ,Sản lượng,Lúa mùa,507000.0,tấn,Regional
2015,Bình Phước,Sản lượng,Lúa mùa,31400.0,tấn,Province
2015,Tây Ninh,Sản lượng,Lúa mùa,255000.0,tấn,Province
2015,Bình Dương,Sản lượng,Lúa mùa,13500.0,tấn,Province
2015,Đồng Nai,Sản lượng,Lúa mùa,129400.0,tấn,Province
2015,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,44500.0,tấn,Province
2015,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,33200.0,tấn,Province
2015,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,973900.0,tấn,Regional
2015,Long An,Sản lượng,Lúa mùa,18000.0,tấn,Province
2015,Bến Tre,Sản lượng,Lúa mùa,119400.0,tấn,Province
2015,Trà Vinh,Sản lượng,Lúa mùa,11100.0,tấn,Province
2015,An Giang,Sản lượng,Lúa mùa,19200.0,tấn,Province
2015,Kiên Giang,Sản lượng,Lúa mùa,283300.0,tấn,Province
2015,Sóc Trăng,Sản lượng,Lúa mùa,69300.0,tấn,Province
2015,Bạc Liêu,Sản lượng,Lúa mùa,140500.0,tấn,Province
2015,Cà Mau,Sản lượng,Lúa mùa,313100.0,tấn,Province
2016,Cả Nước,Sản lượng,Lúa mùa,8230400.0,tấn,National
2016,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,2961800.0,tấn,Regional
2016,Hà Nội,Sản lượng,Lúa mùa,503900.0,tấn,Province
2016,Vĩnh Phúc,Sản lượng,Lúa mùa,111800.0,tấn,Province
2016,Bắc Ninh,Sản lượng,Lúa mùa,207800.0,tấn,Province
2016,Quảng Ninh,Sản lượng,Lúa mùa,119300.0,tấn,Province
2016,Hải Dương,Sản lượng,Lúa mùa,334200.0,tấn,Province
2016,Hải Phòng,Sản lượng,Lúa mùa,217000.0,tấn,Province
2016,Hưng Yên,Sản lượng,Lúa mùa,213000.0,tấn,Province
2016,Thái Bình,Sản lượng,Lúa mùa,483600.0,tấn,Province
2016,Hà Nam,Sản lượng,Lúa mùa,179900.0,tấn,Province
2016,Nam Định,Sản lượng,Lúa mùa,398400.0,tấn,Province
2016,Ninh Bình,Sản lượng,Lúa mùa,192900.0,tấn,Province
2016,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1951200.0,tấn,Regional
2016,Hà Giang,Sản lượng,Lúa mùa,157900.0,tấn,Province
2016,Cao Bằng,Sản lượng,Lúa mùa,106400.0,tấn,Province
2016,Bắc Kạn,Sản lượng,Lúa mùa,66900.0,tấn,Province
2016,Tuyên Quang,Sản lượng,Lúa mùa,144500.0,tấn,Province
2016,Lào Cai,Sản lượng,Lúa mùa,100300.0,tấn,Province
2016,Yên Bái,Sản lượng,Lúa mùa,106300.0,tấn,Province
2016,Thái Nguyên,Sản lượng,Lúa mùa,216000.0,tấn,Province
2016,Lạng Sơn,Sản lượng,Lúa mùa,133200.0,tấn,Province
2016,Bắc Giang,Sản lượng,Lúa mùa,308500.0,tấn,Province
2016,Phú Thọ,Sản lượng,Lúa mùa,151500.0,tấn,Province
2016,Điện Biên,Sản lượng,Lúa mùa,123000.0,tấn,Province
2016,Lai Châu,Sản lượng,Lúa mùa,101000.0,tấn,Province
2016,Sơn La,Sản lượng,Lúa mùa,114500.0,tấn,Province
2016,Hòa Bình,Sản lượng,Lúa mùa,121200.0,tấn,Province
2016,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1452500.0,tấn,Regional
2016,Thanh Hóa,Sản lượng,Lúa mùa,697800.0,tấn,Province
2016,Nghệ An,Sản lượng,Lúa mùa,136100.0,tấn,Province
2016,Hà Tĩnh,Sản lượng,Lúa mùa,1800.0,tấn,Province
2016,Quảng Bình,Sản lượng,Lúa mùa,700.0,tấn,Province
2016,Quảng Trị,Sản lượng,Lúa mùa,1900.0,tấn,Province
2016,Thừa Thiên Huế,Sản lượng,Lúa mùa,1000.0,tấn,Province
2016,Đà Nẵng,Sản lượng,Lúa mùa,15000.0,tấn,Province
2016,Quảng Nam,Sản lượng,Lúa mùa,222600.0,tấn,Province
2016,Quảng Ngãi,Sản lượng,Lúa mùa,6900.0,tấn,Province
2016,Bình Định,Sản lượng,Lúa mùa,59200.0,tấn,Province
2016,Phú Yên,Sản lượng,Lúa mùa,19600.0,tấn,Province
2016,Khánh Hòa,Sản lượng,Lúa mùa,26200.0,tấn,Province
2016,Ninh Thuận,Sản lượng,Lúa mùa,39800.0,tấn,Province
2016,Bình Thuận,Sản lượng,Lúa mùa,223900.0,tấn,Province
2016,Tây Nguyên,Sản lượng,Lúa mùa,720500.0,tấn,Regional
2016,Kon Tum,Sản lượng,Lúa mùa,56300.0,tấn,Province
2016,Gia Lai,Sản lượng,Lúa mùa,207800.0,tấn,Province
2016,Đắk Lắk,Sản lượng,Lúa mùa,340700.0,tấn,Province
2016,Đắk Nông,Sản lượng,Lúa mùa,46500.0,tấn,Province
2016,Lâm Đồng,Sản lượng,Lúa mùa,69200.0,tấn,Province
2016,Đông Nam Bộ,Sản lượng,Lúa mùa,504800.0,tấn,Regional
2016,Bình Phước,Sản lượng,Lúa mùa,30200.0,tấn,Province
2016,Tây Ninh,Sản lượng,Lúa mùa,254900.0,tấn,Province
2016,Bình Dương,Sản lượng,Lúa mùa,13600.0,tấn,Province
2016,Đồng Nai,Sản lượng,Lúa mùa,129000.0,tấn,Province
2016,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,45500.0,tấn,Province
2016,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,31600.0,tấn,Province
2016,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,639600.0,tấn,Regional
2016,Long An,Sản lượng,Lúa mùa,5500.0,tấn,Province
2016,Bến Tre,Sản lượng,Lúa mùa,20300.0,tấn,Province
2016,Trà Vinh,Sản lượng,Lúa mùa,10700.0,tấn,Province
2016,An Giang,Sản lượng,Lúa mùa,20100.0,tấn,Province
2016,Kiên Giang,Sản lượng,Lúa mùa,107500.0,tấn,Province
2016,Sóc Trăng,Sản lượng,Lúa mùa,68800.0,tấn,Province
2016,Bạc Liêu,Sản lượng,Lúa mùa,120900.0,tấn,Province
2016,Cà Mau,Sản lượng,Lúa mùa,285800.0,tấn,Province
2017,Cả Nước,Sản lượng,Lúa mùa,7861900.0,tấn,National
2017,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,2549500.0,tấn,Regional
2017,Hà Nội,Sản lượng,Lúa mùa,456700.0,tấn,Province
2017,Vĩnh Phúc,Sản lượng,Lúa mùa,129199.99999999999,tấn,Province
2017,Bắc Ninh,Sản lượng,Lúa mùa,190000.0,tấn,Province
2017,Quảng Ninh,Sản lượng,Lúa mùa,105500.0,tấn,Province
2017,Hải Dương,Sản lượng,Lúa mùa,271400.0,tấn,Province
2017,Hải Phòng,Sản lượng,Lúa mùa,192900.0,tấn,Province
2017,Hưng Yên,Sản lượng,Lúa mùa,185400.0,tấn,Province
2017,Thái Bình,Sản lượng,Lúa mùa,375800.0,tấn,Province
2017,Hà Nam,Sản lượng,Lúa mùa,152800.0,tấn,Province
2017,Nam Định,Sản lượng,Lúa mùa,324600.0,tấn,Province
2017,Ninh Bình,Sản lượng,Lúa mùa,165200.0,tấn,Province
2017,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1896700.0,tấn,Regional
2017,Hà Giang,Sản lượng,Lúa mùa,158800.0,tấn,Province
2017,Cao Bằng,Sản lượng,Lúa mùa,114500.0,tấn,Province
2017,Bắc Kạn,Sản lượng,Lúa mùa,62900.0,tấn,Province
2017,Tuyên Quang,Sản lượng,Lúa mùa,144500.0,tấn,Province
2017,Lào Cai,Sản lượng,Lúa mùa,100400.0,tấn,Province
2017,Yên Bái,Sản lượng,Lúa mùa,104200.0,tấn,Province
2017,Thái Nguyên,Sản lượng,Lúa mùa,210900.0,tấn,Province
2017,Lạng Sơn,Sản lượng,Lúa mùa,124300.0,tấn,Province
2017,Bắc Giang,Sản lượng,Lúa mùa,296400.0,tấn,Province
2017,Phú Thọ,Sản lượng,Lúa mùa,146200.0,tấn,Province
2017,Điện Biên,Sản lượng,Lúa mùa,124900.0,tấn,Province
2017,Lai Châu,Sản lượng,Lúa mùa,109700.0,tấn,Province
2017,Sơn La,Sản lượng,Lúa mùa,110300.0,tấn,Province
2017,Hòa Bình,Sản lượng,Lúa mùa,88700.0,tấn,Province
2017,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1456400.0,tấn,Regional
2017,Thanh Hóa,Sản lượng,Lúa mùa,668700.0,tấn,Province
2017,Nghệ An,Sản lượng,Lúa mùa,118600.0,tấn,Province
2017,Hà Tĩnh,Sản lượng,Lúa mùa,1100.0,tấn,Province
2017,Quảng Bình,Sản lượng,Lúa mùa,400.0,tấn,Province
2017,Quảng Trị,Sản lượng,Lúa mùa,2000.0,tấn,Province
2017,Thừa Thiên Huế,Sản lượng,Lúa mùa,1100.0,tấn,Province
2017,Đà Nẵng,Sản lượng,Lúa mùa,13900.0,tấn,Province
2017,Quảng Nam,Sản lượng,Lúa mùa,220300.0,tấn,Province
2017,Quảng Ngãi,Sản lượng,Lúa mùa,6800.0,tấn,Province
2017,Bình Định,Sản lượng,Lúa mùa,65700.0,tấn,Province
2017,Phú Yên,Sản lượng,Lúa mùa,18000.0,tấn,Province
2017,Khánh Hòa,Sản lượng,Lúa mùa,29400.0,tấn,Province
2017,Ninh Thuận,Sản lượng,Lúa mùa,70600.0,tấn,Province
2017,Bình Thuận,Sản lượng,Lúa mùa,239800.0,tấn,Province
2017,Tây Nguyên,Sản lượng,Lúa mùa,753500.0,tấn,Regional
2017,Kon Tum,Sản lượng,Lúa mùa,58200.0,tấn,Province
2017,Gia Lai,Sản lượng,Lúa mùa,214000.0,tấn,Province
2017,Đắk Lắk,Sản lượng,Lúa mùa,367600.0,tấn,Province
2017,Đắk Nông,Sản lượng,Lúa mùa,45200.0,tấn,Province
2017,Lâm Đồng,Sản lượng,Lúa mùa,68500.0,tấn,Province
2017,Đông Nam Bộ,Sản lượng,Lúa mùa,506700.0,tấn,Regional
2017,Bình Phước,Sản lượng,Lúa mùa,28800.0,tấn,Province
2017,Tây Ninh,Sản lượng,Lúa mùa,265900.0,tấn,Province
2017,Bình Dương,Sản lượng,Lúa mùa,13400.0,tấn,Province
2017,Đồng Nai,Sản lượng,Lúa mùa,123600.0,tấn,Province
2017,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,42600.0,tấn,Province
2017,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,32400.0,tấn,Province
2017,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,699100.0,tấn,Regional
2017,Long An,Sản lượng,Lúa mùa,6200.0,tấn,Province
2017,Bến Tre,Sản lượng,Lúa mùa,29800.0,tấn,Province
2017,Trà Vinh,Sản lượng,Lúa mùa,10700.0,tấn,Province
2017,An Giang,Sản lượng,Lúa mùa,17200.0,tấn,Province
2017,Kiên Giang,Sản lượng,Lúa mùa,136400.0,tấn,Province
2017,Sóc Trăng,Sản lượng,Lúa mùa,64000.0,tấn,Province
2017,Bạc Liêu,Sản lượng,Lúa mùa,149000.0,tấn,Province
2017,Cà Mau,Sản lượng,Lúa mùa,285800.0,tấn,Province
2018,Cả Nước,Sản lượng,Lúa mùa,8265000.0,tấn,National
2018,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,2789100.0,tấn,Regional
2018,Hà Nội,Sản lượng,Lúa mùa,440300.0,tấn,Province
2018,Vĩnh Phúc,Sản lượng,Lúa mùa,135100.0,tấn,Province
2018,Bắc Ninh,Sản lượng,Lúa mùa,187700.0,tấn,Province
2018,Quảng Ninh,Sản lượng,Lúa mùa,116900.0,tấn,Province
2018,Hải Dương,Sản lượng,Lúa mùa,311000.0,tấn,Province
2018,Hải Phòng,Sản lượng,Lúa mùa,200800.0,tấn,Province
2018,Hưng Yên,Sản lượng,Lúa mùa,190100.0,tấn,Province
2018,Thái Bình,Sản lượng,Lúa mùa,467100.0,tấn,Province
2018,Hà Nam,Sản lượng,Lúa mùa,176300.0,tấn,Province
2018,Nam Định,Sản lượng,Lúa mùa,377200.0,tấn,Province
2018,Ninh Bình,Sản lượng,Lúa mùa,186600.0,tấn,Province
2018,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1925400.0,tấn,Regional
2018,Hà Giang,Sản lượng,Lúa mùa,160000.0,tấn,Province
2018,Cao Bằng,Sản lượng,Lúa mùa,114200.0,tấn,Province
2018,Bắc Kạn,Sản lượng,Lúa mùa,65000.0,tấn,Province
2018,Tuyên Quang,Sản lượng,Lúa mùa,143900.0,tấn,Province
2018,Lào Cai,Sản lượng,Lúa mùa,112200.0,tấn,Province
