Year,Province,Attribute,Commodity,Value,Unit,Source_file
2012,Bình Phước,Sản lượng,Lúa mùa,35.0,Nghìn tấn,24.csv
2012,Tây Ninh,Sản lượng,Lúa mùa,272.9,Nghìn tấn,24.csv
2012,Bình Dương,Sản lượng,Lúa mùa,17.4,Nghìn tấn,24.csv
2012,Đồng Nai,Sản lượng,Lúa mùa,133.9,Nghìn tấn,24.csv
2012,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,39.9,Nghìn tấn,24.csv
2012,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,37.5,Nghìn tấn,24.csv
2012,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,1809.6,Nghìn tấn,24.csv
2012,Long An,Sản lượng,Lúa mùa,36.4,Nghìn tấn,24.csv
2012,Bến Tre,Sản lượng,Lúa mùa,154.2,Nghìn tấn,24.csv
2012,Trà Vinh,Sản lượng,Lúa mùa,460.6,Nghìn tấn,24.csv
2012,An Giang,Sản lượng,Lúa mùa,29.7,Nghìn tấn,24.csv
2012,Kiên Giang,Sản lượng,Lúa mùa,274.9,Nghìn tấn,24.csv
2012,Sóc Trăng,Sản lượng,Lúa mùa,127.4,Nghìn tấn,24.csv
2012,Bạc Liêu,Sản lượng,Lúa mùa,341.2,Nghìn tấn,24.csv
2012,Cà Mau,Sản lượng,Lúa mùa,385.2,Nghìn tấn,24.csv
2013,Cả Nước,Sản lượng,Lúa mùa,9346.0,Nghìn tấn,24.csv
2013,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,2967.9,Nghìn tấn,24.csv
2013,Hà Nội,Sản lượng,Lúa mùa,530.9,Nghìn tấn,24.csv
2013,Vĩnh Phúc,Sản lượng,Lúa mùa,122.1,Nghìn tấn,24.csv
2013,Bắc Ninh,Sản lượng,Lúa mùa,180.4,Nghìn tấn,24.csv
2013,Quảng Ninh,Sản lượng,Lúa mùa,118.5,Nghìn tấn,24.csv
2013,Hải Dương,Sản lượng,Lúa mùa,337.5,Nghìn tấn,24.csv
2013,Hải Phòng,Sản lượng,Lúa mùa,227.6,Nghìn tấn,24.csv
2013,Hưng Yên,Sản lượng,Lúa mùa,228.9,Nghìn tấn,24.csv
2013,Thái Bình,Sản lượng,Lúa mùa,477.5,Nghìn tấn,24.csv
2013,Hà Nam,Sản lượng,Lúa mùa,170.5,Nghìn tấn,24.csv
2013,Nam Định,Sản lượng,Lúa mùa,386.8,Nghìn tấn,24.csv
2013,Ninh Bình,Sản lượng,Lúa mùa,187.2,Nghìn tấn,24.csv
2013,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1862.4,Nghìn tấn,24.csv
2013,Hà Giang,Sản lượng,Lúa mùa,152.7,Nghìn tấn,24.csv
2013,Cao Bằng,Sản lượng,Lúa mùa,107.9,Nghìn tấn,24.csv
2013,Bắc Kạn,Sản lượng,Lúa mùa,64.7,Nghìn tấn,24.csv
2013,Tuyên Quang,Sản lượng,Lúa mùa,145.6,Nghìn tấn,24.csv
2013,Lào Cai,Sản lượng,Lúa mùa,91.9,Nghìn tấn,24.csv
2013,Yên Bái,Sản lượng,Lúa mùa,97.6,Nghìn tấn,24.csv
2013,Thái Nguyên,Sản lượng,Lúa mùa,201.2,Nghìn tấn,24.csv
2013,Lạng Sơn,Sản lượng,Lúa mùa,124.2,Nghìn tấn,24.csv
2013,Bắc Giang,Sản lượng,Lúa mùa,273.8,Nghìn tấn,24.csv
2013,Phú Thọ,Sản lượng,Lúa mùa,166.9,Nghìn tấn,24.csv
2013,Điện Biên,Sản lượng,Lúa mùa,116.1,Nghìn tấn,24.csv
2013,Lai Châu,Sản lượng,Lúa mùa,93.9,Nghìn tấn,24.csv
2013,Sơn La,Sản lượng,Lúa mùa,114.2,Nghìn tấn,24.csv
2013,Hòa Bình,Sản lượng,Lúa mùa,111.7,Nghìn tấn,24.csv
2013,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1436.5,Nghìn tấn,24.csv
2013,Thanh Hóa,Sản lượng,Lúa mùa,671.6,Nghìn tấn,24.csv
2013,Nghệ An,Sản lượng,Lúa mùa,115.6,Nghìn tấn,24.csv
2013,Hà Tĩnh,Sản lượng,Lúa mùa,3.6,Nghìn tấn,24.csv
2013,Quảng Bình,Sản lượng,Lúa mùa,0.3,Nghìn tấn,24.csv
2013,Quảng Trị,Sản lượng,Lúa mùa,2.2,Nghìn tấn,24.csv
2013,Thừa Thiên Huế,Sản lượng,Lúa mùa,1.1,Nghìn tấn,24.csv
2013,Đà Nẵng,Sản lượng,Lúa mùa,13.4,Nghìn tấn,24.csv
2013,Quảng Nam,Sản lượng,Lúa mùa,202.1,Nghìn tấn,24.csv
2013,Quảng Ngãi,Sản lượng,Lúa mùa,4.6,Nghìn tấn,24.csv
2013,Bình Định,Sản lượng,Lúa mùa,86.0,Nghìn tấn,24.csv
2013,Phú Yên,Sản lượng,Lúa mùa,19.6,Nghìn tấn,24.csv
2013,Khánh Hòa,Sản lượng,Lúa mùa,27.4,Nghìn tấn,24.csv
2013,Ninh Thuận,Sản lượng,Lúa mùa,75.9,Nghìn tấn,24.csv
2013,Bình Thuận,Sản lượng,Lúa mùa,213.1,Nghìn tấn,24.csv
2013,Tây Nguyên,Sản lượng,Lúa mùa,671.1,Nghìn tấn,24.csv
2013,Kon Tum,Sản lượng,Lúa mùa,52.1,Nghìn tấn,24.csv
2013,Gia Lai,Sản lượng,Lúa mùa,192.0,Nghìn tấn,24.csv
2013,Đắk Lắk,Sản lượng,Lúa mùa,311.5,Nghìn tấn,24.csv
2013,Đắk Nông,Sản lượng,Lúa mùa,41.8,Nghìn tấn,24.csv
2013,Lâm Đồng,Sản lượng,Lúa mùa,73.7,Nghìn tấn,24.csv
2013,Đông Nam Bộ,Sản lượng,Lúa mùa,504.4,Nghìn tấn,24.csv
2013,Bình Phước,Sản lượng,Lúa mùa,33.4,Nghìn tấn,24.csv
2013,Tây Ninh,Sản lượng,Lúa mùa,248.9,Nghìn tấn,24.csv
2013,Bình Dương,Sản lượng,Lúa mùa,17.0,Nghìn tấn,24.csv
2013,Đồng Nai,Sản lượng,Lúa mùa,130.2,Nghìn tấn,24.csv
2013,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,40.1,Nghìn tấn,24.csv
2013,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,34.8,Nghìn tấn,24.csv
2013,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,1903.7,Nghìn tấn,24.csv
2013,Long An,Sản lượng,Lúa mùa,30.8,Nghìn tấn,24.csv
2013,Bến Tre,Sản lượng,Lúa mùa,147.4,Nghìn tấn,24.csv
2013,Trà Vinh,Sản lượng,Lúa mùa,467.7,Nghìn tấn,24.csv
2013,An Giang,Sản lượng,Lúa mùa,27.4,Nghìn tấn,24.csv
2013,Kiên Giang,Sản lượng,Lúa mùa,282.6,Nghìn tấn,24.csv
2013,Sóc Trăng,Sản lượng,Lúa mùa,158.6,Nghìn tấn,24.csv
2013,Bạc Liêu,Sản lượng,Lúa mùa,383.7,Nghìn tấn,24.csv
2013,Cà Mau,Sản lượng,Lúa mùa,405.5,Nghìn tấn,24.csv
2014,Cả Nước,Sản lượng,Lúa mùa,9644.9,Nghìn tấn,24.csv
2014,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,3108.3,Nghìn tấn,24.csv
2014,Hà Nội,Sản lượng,Lúa mùa,554.8,Nghìn tấn,24.csv
2014,Vĩnh Phúc,Sản lượng,Lúa mùa,145.2,Nghìn tấn,24.csv
2014,Bắc Ninh,Sản lượng,Lúa mùa,210.5,Nghìn tấn,24.csv
2014,Quảng Ninh,Sản lượng,Lúa mùa,118.0,Nghìn tấn,24.csv
2014,Hải Dương,Sản lượng,Lúa mùa,342.1,Nghìn tấn,24.csv
2014,Hải Phòng,Sản lượng,Lúa mùa,225.4,Nghìn tấn,24.csv
2014,Hưng Yên,Sản lượng,Lúa mùa,226.7,Nghìn tấn,24.csv
2014,Thái Bình,Sản lượng,Lúa mùa,484.4,Nghìn tấn,24.csv
2014,Hà Nam,Sản lượng,Lúa mùa,181.7,Nghìn tấn,24.csv
2014,Nam Định,Sản lượng,Lúa mùa,410.2,Nghìn tấn,24.csv
2014,Ninh Bình,Sản lượng,Lúa mùa,209.3,Nghìn tấn,24.csv
2014,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1938.4,Nghìn tấn,24.csv
2014,Hà Giang,Sản lượng,Lúa mùa,154.8,Nghìn tấn,24.csv
2014,Cao Bằng,Sản lượng,Lúa mùa,110.1,Nghìn tấn,24.csv
2014,Bắc Kạn,Sản lượng,Lúa mùa,67.7,Nghìn tấn,24.csv
2014,Tuyên Quang,Sản lượng,Lúa mùa,146.0,Nghìn tấn,24.csv
2014,Lào Cai,Sản lượng,Lúa mùa,93.6,Nghìn tấn,24.csv
2014,Yên Bái,Sản lượng,Lúa mùa,101.4,Nghìn tấn,24.csv
2014,Thái Nguyên,Sản lượng,Lúa mùa,206.5,Nghìn tấn,24.csv
2014,Lạng Sơn,Sản lượng,Lúa mùa,129.6,Nghìn tấn,24.csv
2014,Bắc Giang,Sản lượng,Lúa mùa,314.5,Nghìn tấn,24.csv
2014,Phú Thọ,Sản lượng,Lúa mùa,162.9,Nghìn tấn,24.csv
2014,Điện Biên,Sản lượng,Lúa mùa,119.3,Nghìn tấn,24.csv
2014,Lai Châu,Sản lượng,Lúa mùa,93.8,Nghìn tấn,24.csv
2014,Sơn La,Sản lượng,Lúa mùa,114.8,Nghìn tấn,24.csv
2014,Hòa Bình,Sản lượng,Lúa mùa,123.4,Nghìn tấn,24.csv
2014,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1517.8,Nghìn tấn,24.csv
2014,Thanh Hóa,Sản lượng,Lúa mùa,716.4,Nghìn tấn,24.csv
2014,Nghệ An,Sản lượng,Lúa mùa,135.3,Nghìn tấn,24.csv
2014,Hà Tĩnh,Sản lượng,Lúa mùa,4.2,Nghìn tấn,24.csv
2014,Quảng Bình,Sản lượng,Lúa mùa,0.8,Nghìn tấn,24.csv
2014,Quảng Trị,Sản lượng,Lúa mùa,2.1,Nghìn tấn,24.csv
2014,Thừa Thiên Huế,Sản lượng,Lúa mùa,1.0,Nghìn tấn,24.csv
2014,Đà Nẵng,Sản lượng,Lúa mùa,15.0,Nghìn tấn,24.csv
2014,Quảng Nam,Sản lượng,Lúa mùa,219.2,Nghìn tấn,24.csv
2014,Quảng Ngãi,Sản lượng,Lúa mùa,5.9,Nghìn tấn,24.csv
2014,Bình Định,Sản lượng,Lúa mùa,75.0,Nghìn tấn,24.csv
2014,Phú Yên,Sản lượng,Lúa mùa,18.6,Nghìn tấn,24.csv
2014,Khánh Hòa,Sản lượng,Lúa mùa,30.8,Nghìn tấn,24.csv
2014,Ninh Thuận,Sản lượng,Lúa mùa,75.2,Nghìn tấn,24.csv
2014,Bình Thuận,Sản lượng,Lúa mùa,218.3,Nghìn tấn,24.csv
2014,Tây Nguyên,Sản lượng,Lúa mùa,690.5,Nghìn tấn,24.csv
2014,Kon Tum,Sản lượng,Lúa mùa,52.6,Nghìn tấn,24.csv
2014,Gia Lai,Sản lượng,Lúa mùa,197.9,Nghìn tấn,24.csv
2014,Đắk Lắk,Sản lượng,Lúa mùa,321.6,Nghìn tấn,24.csv
2014,Đắk Nông,Sản lượng,Lúa mùa,44.9,Nghìn tấn,24.csv
2014,Lâm Đồng,Sản lượng,Lúa mùa,73.5,Nghìn tấn,24.csv
2014,Đông Nam Bộ,Sản lượng,Lúa mùa,509.1,Nghìn tấn,24.csv
2014,Bình Phước,Sản lượng,Lúa mùa,31.6,Nghìn tấn,24.csv
2014,Tây Ninh,Sản lượng,Lúa mùa,252.3,Nghìn tấn,24.csv
2014,Bình Dương,Sản lượng,Lúa mùa,14.9,Nghìn tấn,24.csv
2014,Đồng Nai,Sản lượng,Lúa mùa,132.1,Nghìn tấn,24.csv
2014,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,43.4,Nghìn tấn,24.csv
2014,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,34.8,Nghìn tấn,24.csv
2014,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,1880.8,Nghìn tấn,24.csv
2014,Long An,Sản lượng,Lúa mùa,32.2,Nghìn tấn,24.csv
2014,Bến Tre,Sản lượng,Lúa mùa,131.4,Nghìn tấn,24.csv
2014,Trà Vinh,Sản lượng,Lúa mùa,473.7,Nghìn tấn,24.csv
2014,An Giang,Sản lượng,Lúa mùa,24.3,Nghìn tấn,24.csv
2014,Kiên Giang,Sản lượng,Lúa mùa,280.3,Nghìn tấn,24.csv
2014,Sóc Trăng,Sản lượng,Lúa mùa,153.2,Nghìn tấn,24.csv
2014,Bạc Liêu,Sản lượng,Lúa mùa,392.2,Nghìn tấn,24.csv
2014,Cà Mau,Sản lượng,Lúa mùa,393.5,Nghìn tấn,24.csv
2015,Cả Nước,Sản lượng,Lúa mùa,8658.0,Nghìn tấn,24.csv
2015,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,3093.5,Nghìn tấn,24.csv
2015,Hà Nội,Sản lượng,Lúa mùa,552.8,Nghìn tấn,24.csv
2015,Vĩnh Phúc,Sản lượng,Lúa mùa,142.3,Nghìn tấn,24.csv
2015,Bắc Ninh,Sản lượng,Lúa mùa,207.4,Nghìn tấn,24.csv
2015,Quảng Ninh,Sản lượng,Lúa mùa,118.6,Nghìn tấn,24.csv
2015,Hải Dương,Sản lượng,Lúa mùa,341.2,Nghìn tấn,24.csv
2015,Hải Phòng,Sản lượng,Lúa mùa,223.6,Nghìn tấn,24.csv
2015,Hưng Yên,Sản lượng,Lúa mùa,224.8,Nghìn tấn,24.csv
2015,Thái Bình,Sản lượng,Lúa mùa,488.5,Nghìn tấn,24.csv
2015,Hà Nam,Sản lượng,Lúa mùa,185.6,Nghìn tấn,24.csv
2015,Nam Định,Sản lượng,Lúa mùa,408.4,Nghìn tấn,24.csv
2015,Ninh Bình,Sản lượng,Lúa mùa,200.3,Nghìn tấn,24.csv
2015,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1914.0,Nghìn tấn,24.csv
2015,Hà Giang,Sản lượng,Lúa mùa,150.0,Nghìn tấn,24.csv
2015,Cao Bằng,Sản lượng,Lúa mùa,112.5,Nghìn tấn,24.csv
2015,Bắc Kạn,Sản lượng,Lúa mùa,67.4,Nghìn tấn,24.csv
2015,Tuyên Quang,Sản lượng,Lúa mùa,145.7,Nghìn tấn,24.csv
2015,Lào Cai,Sản lượng,Lúa mùa,93.7,Nghìn tấn,24.csv
2015,Yên Bái,Sản lượng,Lúa mùa,102.3,Nghìn tấn,24.csv
2015,Thái Nguyên,Sản lượng,Lúa mùa,214.0,Nghìn tấn,24.csv
2015,Lạng Sơn,Sản lượng,Lúa mùa,130.8,Nghìn tấn,24.csv
2015,Bắc Giang,Sản lượng,Lúa mùa,301.8,Nghìn tấn,24.csv
2015,Phú Thọ,Sản lượng,Lúa mùa,157.9,Nghìn tấn,24.csv
2015,Điện Biên,Sản lượng,Lúa mùa,121.2,Nghìn tấn,24.csv
2015,Lai Châu,Sản lượng,Lúa mùa,97.8,Nghìn tấn,24.csv
2015,Sơn La,Sản lượng,Lúa mùa,113.2,Nghìn tấn,24.csv
2015,Hòa Bình,Sản lượng,Lúa mùa,105.7,Nghìn tấn,24.csv
2015,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1473.7,Nghìn tấn,24.csv
2015,Thanh Hóa,Sản lượng,Lúa mùa,690.2,Nghìn tấn,24.csv
2015,Nghệ An,Sản lượng,Lúa mùa,134.1,Nghìn tấn,24.csv
2015,Hà Tĩnh,Sản lượng,Lúa mùa,4.7,Nghìn tấn,24.csv
2015,Quảng Bình,Sản lượng,Lúa mùa,0.8,Nghìn tấn,24.csv
2015,Quảng Trị,Sản lượng,Lúa mùa,1.9,Nghìn tấn,24.csv
2015,Thừa Thiên Huế,Sản lượng,Lúa mùa,1.0,Nghìn tấn,24.csv
2015,Đà Nẵng,Sản lượng,Lúa mùa,14.5,Nghìn tấn,24.csv
2015,Quảng Nam,Sản lượng,Lúa mùa,220.8,Nghìn tấn,24.csv
2015,Quảng Ngãi,Sản lượng,Lúa mùa,7.5,Nghìn tấn,24.csv
2015,Bình Định,Sản lượng,Lúa mùa,67.9,Nghìn tấn,24.csv
2015,Phú Yên,Sản lượng,Lúa mùa,19.7,Nghìn tấn,24.csv
2015,Khánh Hòa,Sản lượng,Lúa mùa,22.2,Nghìn tấn,24.csv
2015,Ninh Thuận,Sản lượng,Lúa mùa,65.2,Nghìn tấn,24.csv
2015,Bình Thuận,Sản lượng,Lúa mùa,223.2,Nghìn tấn,24.csv
2015,Tây Nguyên,Sản lượng,Lúa mùa,695.9,Nghìn tấn,24.csv
2015,Kon Tum,Sản lượng,Lúa mùa,55.8,Nghìn tấn,24.csv
2015,Gia Lai,Sản lượng,Lúa mùa,199.7,Nghìn tấn,24.csv
2015,Đắk Lắk,Sản lượng,Lúa mùa,325.6,Nghìn tấn,24.csv
2015,Đắk Nông,Sản lượng,Lúa mùa,44.2,Nghìn tấn,24.csv
2015,Lâm Đồng,Sản lượng,Lúa mùa,70.6,Nghìn tấn,24.csv
2015,Đông Nam Bộ,Sản lượng,Lúa mùa,507.0,Nghìn tấn,24.csv
2015,Bình Phước,Sản lượng,Lúa mùa,31.4,Nghìn tấn,24.csv
2015,Tây Ninh,Sản lượng,Lúa mùa,255.0,Nghìn tấn,24.csv
2015,Bình Dương,Sản lượng,Lúa mùa,13.5,Nghìn tấn,24.csv
2015,Đồng Nai,Sản lượng,Lúa mùa,129.4,Nghìn tấn,24.csv
2015,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,44.5,Nghìn tấn,24.csv
2015,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,33.2,Nghìn tấn,24.csv
2015,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,973.9,Nghìn tấn,24.csv
2015,Long An,Sản lượng,Lúa mùa,18.0,Nghìn tấn,24.csv
2015,Bến Tre,Sản lượng,Lúa mùa,119.4,Nghìn tấn,24.csv
2015,Trà Vinh,Sản lượng,Lúa mùa,11.1,Nghìn tấn,24.csv
2015,An Giang,Sản lượng,Lúa mùa,19.2,Nghìn tấn,24.csv
2015,Kiên Giang,Sản lượng,Lúa mùa,283.3,Nghìn tấn,24.csv
2015,Sóc Trăng,Sản lượng,Lúa mùa,69.3,Nghìn tấn,24.csv
2015,Bạc Liêu,Sản lượng,Lúa mùa,140.5,Nghìn tấn,24.csv
2015,Cà Mau,Sản lượng,Lúa mùa,313.1,Nghìn tấn,24.csv
2016,Cả Nước,Sản lượng,Lúa mùa,8230.4,Nghìn tấn,24.csv
2016,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,2961.8,Nghìn tấn,24.csv
2016,Hà Nội,Sản lượng,Lúa mùa,503.9,Nghìn tấn,24.csv
2016,Vĩnh Phúc,Sản lượng,Lúa mùa,111.8,Nghìn tấn,24.csv
2016,Bắc Ninh,Sản lượng,Lúa mùa,207.8,Nghìn tấn,24.csv
2016,Quảng Ninh,Sản lượng,Lúa mùa,119.3,Nghìn tấn,24.csv
2016,Hải Dương,Sản lượng,Lúa mùa,334.2,Nghìn tấn,24.csv
2016,Hải Phòng,Sản lượng,Lúa mùa,217.0,Nghìn tấn,24.csv
2016,Hưng Yên,Sản lượng,Lúa mùa,213.0,Nghìn tấn,24.csv
2016,Thái Bình,Sản lượng,Lúa mùa,483.6,Nghìn tấn,24.csv
2016,Hà Nam,Sản lượng,Lúa mùa,179.9,Nghìn tấn,24.csv
2016,Nam Định,Sản lượng,Lúa mùa,398.4,Nghìn tấn,24.csv
2016,Ninh Bình,Sản lượng,Lúa mùa,192.9,Nghìn tấn,24.csv
2016,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1951.2,Nghìn tấn,24.csv
2016,Hà Giang,Sản lượng,Lúa mùa,157.9,Nghìn tấn,24.csv
2016,Cao Bằng,Sản lượng,Lúa mùa,106.4,Nghìn tấn,24.csv
2016,Bắc Kạn,Sản lượng,Lúa mùa,66.9,Nghìn tấn,24.csv
2016,Tuyên Quang,Sản lượng,Lúa mùa,144.5,Nghìn tấn,24.csv
2016,Lào Cai,Sản lượng,Lúa mùa,100.3,Nghìn tấn,24.csv
2016,Yên Bái,Sản lượng,Lúa mùa,106.3,Nghìn tấn,24.csv
2016,Thái Nguyên,Sản lượng,Lúa mùa,216.0,Nghìn tấn,24.csv
2016,Lạng Sơn,Sản lượng,Lúa mùa,133.2,Nghìn tấn,24.csv
2016,Bắc Giang,Sản lượng,Lúa mùa,308.5,Nghìn tấn,24.csv
2016,Phú Thọ,Sản lượng,Lúa mùa,151.5,Nghìn tấn,24.csv
2016,Điện Biên,Sản lượng,Lúa mùa,123.0,Nghìn tấn,24.csv
2016,Lai Châu,Sản lượng,Lúa mùa,101.0,Nghìn tấn,24.csv
2016,Sơn La,Sản lượng,Lúa mùa,114.5,Nghìn tấn,24.csv
2016,Hòa Bình,Sản lượng,Lúa mùa,121.2,Nghìn tấn,24.csv
2016,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1452.5,Nghìn tấn,24.csv
2016,Thanh Hóa,Sản lượng,Lúa mùa,697.8,Nghìn tấn,24.csv
2016,Nghệ An,Sản lượng,Lúa mùa,136.1,Nghìn tấn,24.csv
2016,Hà Tĩnh,Sản lượng,Lúa mùa,1.8,Nghìn tấn,24.csv
2016,Quảng Bình,Sản lượng,Lúa mùa,0.7,Nghìn tấn,24.csv
2016,Quảng Trị,Sản lượng,Lúa mùa,1.9,Nghìn tấn,24.csv
2016,Thừa Thiên Huế,Sản lượng,Lúa mùa,1.0,Nghìn tấn,24.csv
2016,Đà Nẵng,Sản lượng,Lúa mùa,15.0,Nghìn tấn,24.csv
2016,Quảng Nam,Sản lượng,Lúa mùa,222.6,Nghìn tấn,24.csv
2016,Quảng Ngãi,Sản lượng,Lúa mùa,6.9,Nghìn tấn,24.csv
2016,Bình Định,Sản lượng,Lúa mùa,59.2,Nghìn tấn,24.csv
2016,Phú Yên,Sản lượng,Lúa mùa,19.6,Nghìn tấn,24.csv
2016,Khánh Hòa,Sản lượng,Lúa mùa,26.2,Nghìn tấn,24.csv
2016,Ninh Thuận,Sản lượng,Lúa mùa,39.8,Nghìn tấn,24.csv
2016,Bình Thuận,Sản lượng,Lúa mùa,223.9,Nghìn tấn,24.csv
2016,Tây Nguyên,Sản lượng,Lúa mùa,720.5,Nghìn tấn,24.csv
2016,Kon Tum,Sản lượng,Lúa mùa,56.3,Nghìn tấn,24.csv
2016,Gia Lai,Sản lượng,Lúa mùa,207.8,Nghìn tấn,24.csv
2016,Đắk Lắk,Sản lượng,Lúa mùa,340.7,Nghìn tấn,24.csv
2016,Đắk Nông,Sản lượng,Lúa mùa,46.5,Nghìn tấn,24.csv
2016,Lâm Đồng,Sản lượng,Lúa mùa,69.2,Nghìn tấn,24.csv
2016,Đông Nam Bộ,Sản lượng,Lúa mùa,504.8,Nghìn tấn,24.csv
2016,Bình Phước,Sản lượng,Lúa mùa,30.2,Nghìn tấn,24.csv
2016,Tây Ninh,Sản lượng,Lúa mùa,254.9,Nghìn tấn,24.csv
2016,Bình Dương,Sản lượng,Lúa mùa,13.6,Nghìn tấn,24.csv
2016,Đồng Nai,Sản lượng,Lúa mùa,129.0,Nghìn tấn,24.csv
2016,Bà Rịa - Vũng Tàu,Sản lượng,Lúa mùa,45.5,Nghìn tấn,24.csv
2016,TP.Hồ Chí Minh,Sản lượng,Lúa mùa,31.6,Nghìn tấn,24.csv
2016,Đồng bằng sông Cửu Long,Sản lượng,Lúa mùa,639.6,Nghìn tấn,24.csv
2016,Long An,Sản lượng,Lúa mùa,5.5,Nghìn tấn,24.csv
2016,Bến Tre,Sản lượng,Lúa mùa,20.3,Nghìn tấn,24.csv
2016,Trà Vinh,Sản lượng,Lúa mùa,10.7,Nghìn tấn,24.csv
2016,An Giang,Sản lượng,Lúa mùa,20.1,Nghìn tấn,24.csv
2016,Kiên Giang,Sản lượng,Lúa mùa,107.5,Nghìn tấn,24.csv
2016,Sóc Trăng,Sản lượng,Lúa mùa,68.8,Nghìn tấn,24.csv
2016,Bạc Liêu,Sản lượng,Lúa mùa,120.9,Nghìn tấn,24.csv
2016,Cà Mau,Sản lượng,Lúa mùa,285.8,Nghìn tấn,24.csv
2017,Cả Nước,Sản lượng,Lúa mùa,7861.9,Nghìn tấn,24.csv
2017,Đồng bằng sông Hồng,Sản lượng,Lúa mùa,2549.5,Nghìn tấn,24.csv
2017,Hà Nội,Sản lượng,Lúa mùa,456.7,Nghìn tấn,24.csv
2017,Vĩnh Phúc,Sản lượng,Lúa mùa,129.2,Nghìn tấn,24.csv
2017,Bắc Ninh,Sản lượng,Lúa mùa,190.0,Nghìn tấn,24.csv
2017,Quảng Ninh,Sản lượng,Lúa mùa,105.5,Nghìn tấn,24.csv
2017,Hải Dương,Sản lượng,Lúa mùa,271.4,Nghìn tấn,24.csv
2017,Hải Phòng,Sản lượng,Lúa mùa,192.9,Nghìn tấn,24.csv
2017,Hưng Yên,Sản lượng,Lúa mùa,185.4,Nghìn tấn,24.csv
2017,Thái Bình,Sản lượng,Lúa mùa,375.8,Nghìn tấn,24.csv
2017,Hà Nam,Sản lượng,Lúa mùa,152.8,Nghìn tấn,24.csv
2017,Nam Định,Sản lượng,Lúa mùa,324.6,Nghìn tấn,24.csv
2017,Ninh Bình,Sản lượng,Lúa mùa,165.2,Nghìn tấn,24.csv
2017,Trung du và miền núi phía Bắc,Sản lượng,Lúa mùa,1896.7,Nghìn tấn,24.csv
2017,Hà Giang,Sản lượng,Lúa mùa,158.8,Nghìn tấn,24.csv
2017,Cao Bằng,Sản lượng,Lúa mùa,114.5,Nghìn tấn,24.csv
2017,Bắc Kạn,Sản lượng,Lúa mùa,62.9,Nghìn tấn,24.csv
2017,Tuyên Quang,Sản lượng,Lúa mùa,144.5,Nghìn tấn,24.csv
2017,Lào Cai,Sản lượng,Lúa mùa,100.4,Nghìn tấn,24.csv
2017,Yên Bái,Sản lượng,Lúa mùa,104.2,Nghìn tấn,24.csv
2017,Thái Nguyên,Sản lượng,Lúa mùa,210.9,Nghìn tấn,24.csv
2017,Lạng Sơn,Sản lượng,Lúa mùa,124.3,Nghìn tấn,24.csv
2017,Bắc Giang,Sản lượng,Lúa mùa,296.4,Nghìn tấn,24.csv
2017,Phú Thọ,Sản lượng,Lúa mùa,146.2,Nghìn tấn,24.csv
2017,Điện Biên,Sản lượng,Lúa mùa,124.9,Nghìn tấn,24.csv
2017,Lai Châu,Sản lượng,Lúa mùa,109.7,Nghìn tấn,24.csv
2017,Sơn La,Sản lượng,Lúa mùa,110.3,Nghìn tấn,24.csv
2017,Hòa Bình,Sản lượng,Lúa mùa,88.7,Nghìn tấn,24.csv
2017,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa mùa,1456.4,Nghìn tấn,24.csv
2017,Thanh Hóa,Sản lượng,Lúa mùa,668.7,Nghìn tấn,24.csv
2017,Nghệ An,Sản lượng,Lúa mùa,118.6,Nghìn tấn,24.csv
2017,Hà Tĩnh,Sản lượng,Lúa mùa,1.1,Nghìn tấn,24.csv
2017,Quảng Bình,Sản lượng,Lúa mùa,0.4,Nghìn tấn,24.csv
2017,Quảng Trị,Sản lượng,Lúa mùa,2.0,Nghìn tấn,24.csv
2017,Thừa Thiên Huế,Sản lượng,Lúa mùa,1.1,Nghìn tấn,24.csv
2017,Đà Nẵng,Sản lượng,Lúa mùa,13.9,Nghìn tấn,24.csv
